Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1704,"N. SMIRNOFF","The role of active oxygen in the response of plants to water deficit and desiccation",1993,"New Phytologist","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84987012931&origin=inward",1,"2024-07-24 11:03:14","Article","10.1111/j.1469-8137.1993.tb03863.x","0028-646X","https://api.elsevier.com/content/abstract/scopus_id/84987012931",125,1,27,58,1704,54.97,1704,1,31,"","",""
288,"G. Sjogaard","Extra- and intracellular water spaces in muscles of man at rest and with dynamic exercise",1982,"American Journal of Physiology - Regulatory Integrative and Comparative Physiology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0020189437&origin=inward",2,"2024-07-24 11:03:14","Article","10.1152/ajpregu.1982.243.3.r271","0363-6119","https://api.elsevier.com/content/abstract/scopus_id/0020189437",12,2,,,288,6.86,288,1,42,"","",""
286,"O. Gotoh","Ischemic brain edema following occlusion of the middle cerebral artery in the rat. I: The time courses of the brain water, sodium and potassium contents and blood-brain barrier permeability to<sup>125</sup>i-albumin",1985,"Stroke","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0021972843&origin=inward",3,"2024-07-24 11:03:14","Article","10.1161/01.STR.16.1.101","0039-2499","https://api.elsevier.com/content/abstract/scopus_id/0021972843",16,1,101,109,286,7.33,286,1,39,"","",""
280,"F. Schuier","Experimental brain infarcts in cats: II. Ischemic brain edema",1980,"Stroke","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0019165055&origin=inward",4,"2024-07-24 11:03:14","Article","10.1161/01.STR.11.6.593","0039-2499","https://api.elsevier.com/content/abstract/scopus_id/0019165055",11,6,593,601,280,6.36,280,1,44,"","",""
215,"S.S. Brem","Inhibition of angiogenesis and tumor growth in the brain: Suppression of endothelial cell turnover by penicillamine and the depletion of copper, an angiogenic cofactor",1990,"American Journal of Pathology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0025202925&origin=inward",5,"2024-07-24 11:03:14","Article","","0002-9440","https://api.elsevier.com/content/abstract/scopus_id/0025202925",137,5,1121,1142,215,6.32,215,1,34,"","",""
168,"C. Dinakar","Desiccation tolerance in resurrection plants: New insights from transcriptome, proteome, and metabolome analysis",2013,"Frontiers in Plant Science","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84899680623&origin=inward",6,"2024-07-24 11:03:14","Review","10.3389/fpls.2013.00482","1664-462X","https://api.elsevier.com/content/abstract/scopus_id/84899680623",4,,,,168,15.27,168,1,11,"","",""
155,"D. Artemov","Molecular magnetic resonance imaging with targeted contrast agents",2003,"Journal of Cellular Biochemistry","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0141885256&origin=inward",7,"2024-07-24 11:03:14","Review","10.1002/jcb.10660","0730-2312","https://api.elsevier.com/content/abstract/scopus_id/0141885256",90,3,518,524,155,7.38,155,1,21,"","",""
155,"D.W. Jackson","Meniscal transplantation using fresh and cryopreserved allografts: An experimental study in goats",1992,"The American Journal of Sports Medicine","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0026468121&origin=inward",8,"2024-07-24 11:03:14","Article","10.1177/036354659202000605","0363-5465","https://api.elsevier.com/content/abstract/scopus_id/0026468121",20,6,644,656,155,4.84,155,1,32,"","",""
153,"A. Malik","Mechanisms of neurogenic pulmonary edema",1985,"Circulation Research","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0022415845&origin=inward",9,"2024-07-24 11:03:14","Article","10.1161/01.RES.57.1.1","0009-7330","https://api.elsevier.com/content/abstract/scopus_id/0022415845",57,1,1,18,153,3.92,153,1,39,"","",""
151,"M. Aoki","Effects of pH on brain energetics after hypothermic circulatory arrest",1993,"The Annals of Thoracic Surgery","","https://api.elsevier.com/content/article/eid/1-s2.0-0003497593900149","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0027229491&origin=inward",10,"2024-07-24 11:03:14","Article","10.1016/0003-4975(93)90014-9","0003-4975","https://api.elsevier.com/content/abstract/scopus_id/0027229491",55,5,1093,1103,151,4.87,151,1,31,"","",""
