Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
63,"R. Wang","Anatomical and physiological plasticity in Leymus chinensis (Poaceae) along large-scale longitudinal gradient in northeast China",2011,"PLoS ONE","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=80555145149&origin=inward",1,"2024-07-24 13:23:17","Article","10.1371/journal.pone.0026209","1932-6203","https://api.elsevier.com/content/abstract/scopus_id/80555145149",6,11,,,63,4.85,63,1,13,"","",""
47,"I. Maurice","Generation of form and associated mass deposition during leaf development in grasses: A kinematic approach for non-steady growth",1997,"Annals of Botany","","https://api.elsevier.com/content/article/eid/1-s2.0-S030573649790514X","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0030663546&origin=inward",2,"2024-07-24 13:23:17","Article","10.1006/anbo.1997.0514","0305-7364","https://api.elsevier.com/content/abstract/scopus_id/0030663546",80,5,673,683,47,1.74,47,1,27,"","",""
35,"L. Maleci","Morphological changes induced by heavy metals in dandelion (Taraxacum officinale Web.) growing on mine soils",2014,"Journal of Soils and Sediments","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84897454302&origin=inward",3,"2024-07-24 13:23:17","Article","10.1007/s11368-013-0823-y","1439-0108","https://api.elsevier.com/content/abstract/scopus_id/84897454302",14,4,731,743,35,3.50,35,1,10,"","",""
12,"S. Fatima","Structural and functional responses in widespread distribution of some dominant grasses along climatic elevation gradients",2022,"Flora: Morphology, Distribution, Functional Ecology of Plants","","https://api.elsevier.com/content/article/eid/1-s2.0-S0367253022000317","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85126108963&origin=inward",4,"2024-07-24 13:23:17","Article","10.1016/j.flora.2022.152034","0367-2530","https://api.elsevier.com/content/abstract/scopus_id/85126108963",289,,,,12,6.00,12,1,2,"","",""
11,"X. Dai","Effects of physical leaf features of host plants on leaf-mining insects",2011,"Shengtai Xuebao/ Acta Ecologica Sinica","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79952807729&origin=inward",5,"2024-07-24 13:23:17","Article","","1000-0933","https://api.elsevier.com/content/abstract/scopus_id/79952807729",31,5,,,11,0.85,11,1,13,"","",""
5,"S.G. Gotsch","Trade-offs between succulent and non-succulent epiphytes underlie variation in drought tolerance and avoidance",2022,"Oecologia","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85126139234&origin=inward",6,"2024-07-24 13:23:17","Article","10.1007/s00442-022-05140-9","0029-8549","https://api.elsevier.com/content/abstract/scopus_id/85126139234",198,3,645,661,5,2.50,5,1,2,"","",""
4,"P. RASHID","Leaf anatomical adaptation of eighteen mangrove plant species from the sundarbans in bangladesh",2020,"Bangladesh Journal of Botany","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85104423471&origin=inward",7,"2024-07-24 13:23:17","Article","10.3329/bjb.v49i4.52496","0253-5416","https://api.elsevier.com/content/abstract/scopus_id/85104423471",49,4,903,911,4,1.00,4,1,4,"","",""
3,"M.P. Santos","Effect of Azospirillum brasilense on the in vitro germination of Eustoma grandiflorum (Raf.) Schinn.(Gentianaceae)",2022,"Scientia Horticulturae","","https://api.elsevier.com/content/article/eid/1-s2.0-S0304423822001662","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85126304170&origin=inward",8,"2024-07-24 13:23:17","Article","10.1016/j.scienta.2022.111041","0304-4238","https://api.elsevier.com/content/abstract/scopus_id/85126304170",299,,,,3,1.50,3,1,2,"","",""
2,"M.G. Al-Ajlouni","Lilium morphology, physiology, anatomy and postharvest flower quality in response to plant growth regulators",2023,"South African Journal of Botany","","https://api.elsevier.com/content/article/eid/1-s2.0-S0254629923001126","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85149716609&origin=inward",9,"2024-07-24 13:23:17","Article","10.1016/j.sajb.2023.03.004","0254-6299","https://api.elsevier.com/content/abstract/scopus_id/85149716609",156,,43,53,2,2.00,2,1,1,"","",""
1,"G.h. Li","Agronomic and physiological characteristics of high yield and nitrogen use efficient varieties of rice: Comparison between two near-isogenic lines",2024,"Food and Energy Security","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85188514309&origin=inward",10,"2024-07-24 13:23:17","Article","10.1002/fes3.539","2048-3694","https://api.elsevier.com/content/abstract/scopus_id/85188514309",13,2,,,1,1.00,1,1,1,"","",""
0,"F. Bahrami","Leaf anatomical characteristics in safflower genotypes as affected by drought stress",2013,"Acta Biologica Szegediensis","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84893625179&origin=inward",11,"2024-07-24 13:23:17","Article","","1588-385X","https://api.elsevier.com/content/abstract/scopus_id/84893625179",57,1,39,42,0,0.00,0,1,11,"","",""
