Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
320,"C.K. Boyce","Angiosperm leaf vein evolution was physiologically and environmentally transformative",2009,"Proceedings of the Royal Society B: Biological Sciences","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=66149186992&origin=inward",1,"2024-07-24 12:51:08","Article","10.1098/rspb.2008.1919","0962-8452","https://api.elsevier.com/content/abstract/scopus_id/66149186992",276,1663,1771,1776,320,21.33,320,1,15,"","",""
237,"R. Hunt","Components of relative growth rate and their interrelations in 59 temperate plant species",1997,"New Phytologist","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0031285320&origin=inward",2,"2024-07-24 12:51:08","Article","10.1046/j.1469-8137.1997.00671.x","0028-646X","https://api.elsevier.com/content/abstract/scopus_id/0031285320",135,3,395,417,237,8.78,237,1,27,"","",""
150,"D. Hölscher","The importance of epiphytes to total rainfall interception by a tropical montane rain forest in Costa Rica",2004,"Journal of Hydrology","","https://api.elsevier.com/content/article/eid/1-s2.0-S0022169404000605","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=2342481890&origin=inward",3,"2024-07-24 12:51:08","Article","10.1016/j.jhydrol.2004.01.015","0022-1694","https://api.elsevier.com/content/abstract/scopus_id/2342481890",292,1,308,322,150,7.50,150,1,20,"","",""
103,"J. Pan","Relationships of non-structural carbohydrates accumulation and translocation with yield formation in rice recombinant inbred lines under two nitrogen levels",2011,"Physiologia Plantarum","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79952424431&origin=inward",4,"2024-07-24 12:51:08","Article","10.1111/j.1399-3054.2010.01441.x","0031-9317","https://api.elsevier.com/content/abstract/scopus_id/79952424431",141,4,321,331,103,7.92,103,1,13,"","",""
103,"D. Wilson","A high resolution green area index for modelling the seasonal dynamics of CO<inf>2</inf> exchange in peatland vascular plant communities",2007,"Plant Ecology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=34047237877&origin=inward",5,"2024-07-24 12:51:08","Article","10.1007/s11258-006-9189-1","1385-0237","https://api.elsevier.com/content/abstract/scopus_id/34047237877",190,1,37,51,103,6.06,103,1,17,"","",""
87,"P. Franks","Higher rates of leaf gas exchange are associated with higher leaf hydrodynamic pressure gradients",2006,"Plant, Cell and Environment","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33645385399&origin=inward",6,"2024-07-24 12:51:08","Article","10.1111/j.1365-3040.2005.01434.x","0140-7791","https://api.elsevier.com/content/abstract/scopus_id/33645385399",29,4,584,592,87,4.83,87,1,18,"","",""
87,"H. Oh","Basal resistance against bacteria in Nicotiana benthamiana leaves is accompanied by reduced vascular staining and suppressed by multiple Pseudomonas syringae type III secretion system effector proteins",2005,"Plant Journal","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33644814456&origin=inward",7,"2024-07-24 12:51:08","Article","10.1111/j.1365-313X.2005.02529.x","0960-7412","https://api.elsevier.com/content/abstract/scopus_id/33644814456",44,2,348,359,87,4.58,87,1,19,"","",""
72,"L. Maskell","The distribution and habitat associations of non-native plant species in urban riparian habitats",2006,"Journal of Vegetation Science","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33749569732&origin=inward",8,"2024-07-24 12:51:08","Article","10.1658/1100-9233(2006)17[499:TDAHAO]2.0.CO;2","1100-9233","https://api.elsevier.com/content/abstract/scopus_id/33749569732",17,4,499,508,72,4.00,72,1,18,"","",""
71,"G. Li","Limitation of unloading in the developing grains is a possible cause responsible for low stem non-structural carbohydrate translocation and poor grain yield formation in rice through verification of recombinant inbred lines",2017,"Frontiers in Plant Science","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85027692866&origin=inward",9,"2024-07-24 12:51:08","Article","10.3389/fpls.2017.01369","1664-462X","https://api.elsevier.com/content/abstract/scopus_id/85027692866",8,,,,71,10.14,71,1,7,"","",""
60,"J. Maroco","Growth, photosynthesis and water-use efficiency of two C<inf>4</inf> Sahelian grasses subjected to water deficits",2000,"Journal of Arid Environments","","https://api.elsevier.com/content/article/eid/1-s2.0-S0140196300906384","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0033867033&origin=inward",10,"2024-07-24 12:51:08","Article","10.1006/jare.2000.0638","0140-1963","https://api.elsevier.com/content/abstract/scopus_id/0033867033",45,2,119,137,60,2.50,60,1,24,"","",""
