Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
243,"J. Belnap","Response of desert biological soil crusts to alterations in precipitation frequency",2004,"Oecologia","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=6044237089&origin=inward",1,"2024-07-17 10:22:26","Article","10.1007/s00442-003-1438-6","0029-8549","https://api.elsevier.com/content/abstract/scopus_id/6044237089",141,2,306,316,243,12.15,243,1,20,"","",""
148,"M. Bowker","Temporal variation in community composition, pigmentation, and F<inf>v</inf>/F<inf>m</inf> of desert cyanobacterial soil crusts",2002,"Microbial Ecology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0036047533&origin=inward",2,"2024-07-17 10:22:26","Article","10.1007/s00248-001-1013-9","0095-3628","https://api.elsevier.com/content/abstract/scopus_id/0036047533",43,1,13,25,148,6.73,148,1,22,"","",""
78,"J. Belnap","Global change and biological soil crusts: Effects of ultraviolet augmentation under altered precipitation regimes and nitrogen additions",2008,"Global Change Biology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=38949090318&origin=inward",3,"2024-07-17 10:22:26","Article","10.1111/j.1365-2486.2007.01509.x","1354-1013","https://api.elsevier.com/content/abstract/scopus_id/38949090318",14,3,670,686,78,4.88,78,1,16,"","",""
54,"U. Karsten","Dehydration, temperature, and light tolerance in members of the aeroterrestrial green algal genus Interfilum (Streptophyta) from biogeographically different temperate soils",2014,"Journal of Phycology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84908574616&origin=inward",4,"2024-07-17 10:22:26","Article","10.1111/jpy.12210","0022-3646","https://api.elsevier.com/content/abstract/scopus_id/84908574616",50,5,804,816,54,5.40,54,1,10,"","",""
45,"U. Karsten","Living in biological soil crust communities of African deserts-Physiological traits of green algal Klebsormidium species (Streptophyta) to cope with desiccation, light and temperature gradients",2016,"Journal of Plant Physiology","","https://api.elsevier.com/content/article/eid/1-s2.0-S0176161715002060","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84964994690&origin=inward",5,"2024-07-17 10:22:26","Article","10.1016/j.jplph.2015.09.002","0176-1617","https://api.elsevier.com/content/abstract/scopus_id/84964994690",194,,2,12,45,5.63,45,1,8,"","",""
34,"J. Belnap","Dynamics of cover, UV-protective pigments, and quantum yield in biological soil crust communities of an undisturbed Mojave Desert shrubland",2007,"Flora: Morphology, Distribution, Functional Ecology of Plants","","https://api.elsevier.com/content/article/eid/1-s2.0-S0367253007000898","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=35248827573&origin=inward",6,"2024-07-17 10:22:26","Article","10.1016/j.flora.2007.05.007","0367-2530","https://api.elsevier.com/content/abstract/scopus_id/35248827573",202,8,674,686,34,2.00,34,1,17,"","",""
26,"R. Hui","Photosynthesis of two moss crusts from the Tengger Desert with contrasting sensitivity to supplementary UV-B radiation",2014,"Photosynthetica","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84896729790&origin=inward",7,"2024-07-17 10:22:26","Article","10.1007/s11099-014-0003-3","0300-3604","https://api.elsevier.com/content/abstract/scopus_id/84896729790",52,1,36,49,26,2.60,26,1,10,"","",""
24,"S. Chamizo","Exopolysaccharide Features Influence Growth Success in Biocrust-forming Cyanobacteria, Moving From Liquid Culture to Sand Microcosms",2020,"Frontiers in Microbiology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85095803553&origin=inward",8,"2024-07-17 10:22:26","Article","10.3389/fmicb.2020.568224","1664-302X","https://api.elsevier.com/content/abstract/scopus_id/85095803553",11,,,,24,6.00,24,1,4,"","",""
19,"T. Wertin","Elevated CO <inf>2</inf> did not mitigate the effect of a short-term drought on biological soil crusts",2012,"Biology and Fertility of Soils","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84867673035&origin=inward",9,"2024-07-17 10:22:26","Article","10.1007/s00374-012-0673-6","0178-2762","https://api.elsevier.com/content/abstract/scopus_id/84867673035",48,7,797,805,19,1.58,19,1,12,"","",""
14,"M. Rippin","Cold acclimation improves the desiccation stress resilience of polar strains of Klebsormidium (Streptophyta)",2019,"Frontiers in Microbiology","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85070800876&origin=inward",10,"2024-07-17 10:22:26","Article","10.3389/fmicb.2019.01730","1664-302X","https://api.elsevier.com/content/abstract/scopus_id/85070800876",10,,,,14,2.80,14,1,5,"","",""
6,"L. Sehnal","Diurnal changes in photosynthetic activity of the biological soil crust and lichen: Effects of abiotic factors (Petuniabukta, Svalbard)",2014,"Czech Polar Reports","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84943145224&origin=inward",11,"2024-07-17 10:22:26","Article","10.5817/CPR2014-2-16","1805-0689","https://api.elsevier.com/content/abstract/scopus_id/84943145224",4,2,158,167,6,0.60,6,1,10,"","",""
