Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
99,"J Belnap","Biological phosphorus cycling in dryland regions",2011,"Phosphorus in action: biological processes in soil …","Springer","https://link.springer.com/chapter/10.1007/978-3-642-15271-9_15","https://scholar.google.com/scholar?cites=8376742447980681527&as_sdt=2005&sciodt=2007&hl=en",1,"2024-07-22 09:34:31","","10.1007/978-3-642-15271-9_15","","",,,,,99,7.62,99,1,13,"… Biocrusts are also important in capturing dust. Biocrusts are communities of cyanobacteria, … In SE Utah, USA, biocrusted soil surfaces had 2.6 times greater total P than soils 2–5 cm …","http://www.fsp-parrur.irenala.edu.mg/Data-FSP-PARRUR/Les%20activit%C3%A9s/IST/S%C3%A9minaires-Ecoles/Ecole%20th%C3%A9matique/ECOLE%20THEMATIQUE%20SOL_LRI-IRD/Ouvrages/P%20in%20action%20-%20Bunemann/15-Belnap%20r%C3%A9gions%20s%C3%A8ches.pdf","https://scholar.google.com/scholar?q=related:NxnT4t8qQHQJ:scholar.google.com/&scioq=biocrust*%7C%22biological+soil+crust%22+%22nutrient+resorption%22&hl=en&as_sdt=2007"
6,"DL Jones, B Fuentes, F Arenas-Díaz…","Life at the extreme: Plant-driven hotspots of soil nutrient cycling in the hyper-arid core of the Atacama Desert",2023,"Soil Biology and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0038071723001906","https://scholar.google.com/scholar?cites=7874717640507291637&as_sdt=2005&sciodt=2007&hl=en",2,"2024-07-22 09:34:31","HTML","","","",,,,,6,6.00,2,4,1,"The hyperarid core of the Atacama Desert represents one of the most intense environments on Earth, often being used as an analog for Mars regolith. The area is characterized by …","https://www.sciencedirect.com/science/article/pii/S0038071723001906","https://scholar.google.com/scholar?q=related:9Xfw1PidSG0J:scholar.google.com/&scioq=biocrust*%7C%22biological+soil+crust%22+%22nutrient+resorption%22&hl=en&as_sdt=2007"
0,"B Wang","of dissertation: Responses of temporal and spatial variation in soil respiration to biotic",,"Biogeosciences","scholar.archive.org","https://scholar.archive.org/work/xogkpqlamrgahl4ymnzrjwvuoq/access/wayback/https://dissertationesforestales.fi/pdf/article7689.pdf","",3,"2024-07-22 09:34:31","PDF","","","",,,,,0,0.00,0,1,,"The aim of this work was to analyze the responses of temporal and spatial variation in soil respiration to biotic and abiotic factors in a desert shrubland in Ningxia, northwest China. For …","https://scholar.archive.org/work/xogkpqlamrgahl4ymnzrjwvuoq/access/wayback/https://dissertationesforestales.fi/pdf/article7689.pdf","https://scholar.google.com/scholar?q=related:cbgWAB97GZMJ:scholar.google.com/&scioq=biocrust*%7C%22biological+soil+crust%22+%22nutrient+resorption%22&hl=en&as_sdt=2007"
6,"T Yang, H Zhang, C Zheng, X Wu, Y Zhao, X Li, H Liu…","Bacteria life-history strategies and the linkage of soil CNP stoichiometry to microbial resource limitation differed in karst and non-karst plantation forests in southwest …",2023,"Catena","Elsevier","https://www.sciencedirect.com/science/article/pii/S0341816223004320","https://scholar.google.com/scholar?cites=12150512977472103091&as_sdt=2005&sciodt=2007&hl=en",4,"2024-07-22 09:34:31","","","","",,,,,6,6.00,1,8,1,"… traits changes (eg, litter trait, nutrient resorption strategies and root exudates) and soil structure … (2021a) found very different foliar nutrient resorption mechanism between karst and non-…","","https://scholar.google.com/scholar?q=related:s6L_RC1Ln6gJ:scholar.google.com/&scioq=biocrust*%7C%22biological+soil+crust%22+%22nutrient+resorption%22&hl=en&as_sdt=2007"
0,"W Zhang, J Gong, S Zhang, H Lambers, X Dong, Y Hu…","Soil phosphorus availability affects niche characteristics of dominant C3 perennial and sub-dominant C4 annual species in a typical temperate grassland of …",2024,"Plant and Soil","Springer","https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s11104-024-06655-1&casa_token=nHPUSYufZcMAAAAA:LR9_jTwY-1rK-VIAfKviyimptSlL6ecbetK5FJ7VrEx6Jy4jGsLfnAa2_gNIEUR8mUjEybEDUM0e2Mj-iQ","",5,"2024-07-22 09:34:31","HTML","10.1007/s11104-024-06655-1","","",,,,,0,0.00,0,7,1,"… aristatum responded more to P 1 due to its high photosynthetic plasticity and nutrient resorption, which was associated with its competitive advantage. Although NO peaked at P 2.5 , …","https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s11104-024-06655-1&casa_token=nHPUSYufZcMAAAAA:LR9_jTwY-1rK-VIAfKviyimptSlL6ecbetK5FJ7VrEx6Jy4jGsLfnAa2_gNIEUR8mUjEybEDUM0e2Mj-iQ","https://scholar.google.com/scholar?q=related:YL6wTbelytMJ:scholar.google.com/&scioq=biocrust*%7C%22biological+soil+crust%22+%22nutrient+resorption%22&hl=en&as_sdt=2007"
19,"Z Wang, S Jiang, PC Struik, H Wang, K Jin, R Wu, R Na…","Plant and soil responses to grazing intensity drive changes in the soil microbiome in a desert steppe",2023,"Plant and Soil","Springer","https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s11104-022-05409-1&casa_token=lDNqVa7lMKEAAAAA:zIEAjRKd2c-aNYrorH4n2QQz_m_G14TpVfDzTS1NORsPxT4ujv1nuLVTgnI3m5XRdCbdyQBM7c3mEsVQRQ","https://scholar.google.com/scholar?cites=10969687640534575550&as_sdt=2005&sciodt=2007&hl=en",6,"2024-07-22 09:34:31","HTML","10.1007/s11104-022-05409-1","","",,,,,19,19.00,2,8,1,"… -quality litter) with high nutrient resorption and annual-biennial plant species (ie, those with a low nitrogen concentration and high fiber content) with low nutrient resorption led to a high …","https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s11104-022-05409-1&casa_token=lDNqVa7lMKEAAAAA:zIEAjRKd2c-aNYrorH4n2QQz_m_G14TpVfDzTS1NORsPxT4ujv1nuLVTgnI3m5XRdCbdyQBM7c3mEsVQRQ","https://scholar.google.com/scholar?q=related:vmkOB8ooPJgJ:scholar.google.com/&scioq=biocrust*%7C%22biological+soil+crust%22+%22nutrient+resorption%22&hl=en&as_sdt=2007"
9,"D Liberati, G Guidolotti, G de Dato…","Enhancement of ecosystem carbon uptake in a dry shrubland under moderate warming: The role of nitrogen‐driven changes in plant morphology",2021,"Global Change …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/gcb.15823","https://scholar.google.com/scholar?cites=10046291234364102546&as_sdt=2005&sciodt=2007&hl=en",7,"2024-07-22 09:34:31","","10.1111/gcb.15823","","",,,,,9,3.00,2,4,3,"Net ecosystem CO 2 exchange is the result of net carbon uptake by plant photosynthesis and carbon loss by soil and plant respiration. Temperature increases due to climate change …","https://onlinelibrary.wiley.com/doi/pdf/10.1111/gcb.15823","https://scholar.google.com/scholar?q=related:kpdkbqaYa4sJ:scholar.google.com/&scioq=biocrust*%7C%22biological+soil+crust%22+%22nutrient+resorption%22&hl=en&as_sdt=2007"
9,"A Tavili, M Jafari, MAZ Chahouki, M Sohrabi","How do cryptogams affect vascular plant establishment?",2017,"Cryptogamie, Bryologie","BioOne","https://bioone.org/journals/Cryptogamie-Bryologie/volume-38/issue-3/v38.iss3.2017.313/How-do-Cryptogams-Affect-Vascular-Plant-Establishment/10.7872/cryb/v38.iss3.2017.313.short","https://scholar.google.com/scholar?cites=5493749288603649305&as_sdt=2005&sciodt=2007&hl=en",8,"2024-07-22 09:34:31","","10.7872/cryb/v38.iss3.2017.313.short","","",,,,,9,1.29,2,4,7,"There are many conflicting reports regarding the effects of cryptogamic biological soil crusts on seed germination, seedling emergence and plant establishment. The current research …","https://www.researchgate.net/profile/Mohammad-Sohrabi-4/publication/319132613_How_do_Cryptogams_Affect_Vascular_Plant_Establishment/links/5a8fb7f945851535bcd3b5e9/How-do-Cryptogams-Affect-Vascular-Plant-Establishment.pdf","https://scholar.google.com/scholar?q=related:GYVG8N63PUwJ:scholar.google.com/&scioq=biocrust*%7C%22biological+soil+crust%22+%22nutrient+resorption%22&hl=en&as_sdt=2007"
27,"I Gelfand, JM Grünzweig, D Yakir","Slowing of nitrogen cycling and increasing nitrogen use efficiency following afforestation of semi-arid shrubland",2012,"Oecologia","Springer","https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s00442-011-2111-0&casa_token=P8R8zFSLOf8AAAAA:lkIO7ZYAAEBOHAY7RR1TwdsXTLjVTheirxwC5IZ074-_KPTIQWUqwT7gbe504ngd_4uHxsGKYfcTVeh9Ig","https://scholar.google.com/scholar?cites=9221408677346636742&as_sdt=2005&sciodt=2007&hl=en",9,"2024-07-22 09:34:31","HTML","10.1007/s00442-011-2111-0","","",,,,,27,2.25,9,3,12,"… BNF by combining field measurements of the biocrust spatial cover in both ecosystems with … with BNF, which was mainly due to the reduction in biocrust cover (by approx. 40%) in the …","https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s00442-011-2111-0&casa_token=P8R8zFSLOf8AAAAA:lkIO7ZYAAEBOHAY7RR1TwdsXTLjVTheirxwC5IZ074-_KPTIQWUqwT7gbe504ngd_4uHxsGKYfcTVeh9Ig","https://scholar.google.com/scholar?q=related:xnPzvVUG-X8J:scholar.google.com/&scioq=biocrust*%7C%22biological+soil+crust%22+%22nutrient+resorption%22&hl=en&as_sdt=2007"
67,"AE Castellanos, JM Llano-Sotelo, LI Machado-Encinas…","Foliar C, N, and P stoichiometry characterize successful plant ecological strategies in the Sonoran Desert",2018,"Plant ecology","Springer","https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s11258-018-0833-3&casa_token=ze_WqGPNV7IAAAAA:M6eO48_axTjwM4j32AIJ2CTbss1hwdc6GUmrvIuaUqMN3vYxyUX5WnkoJhGITzVNIe7G_PeUKkvUVa_SDA","https://scholar.google.com/scholar?cites=13773453175490759643&as_sdt=2005&sciodt=2007&hl=en",10,"2024-07-22 09:34:31","HTML","10.1007/s11258-018-0833-3","","",,,,,67,11.17,17,4,6,"Ecological processes are centered to water availability in drylands; however, less known nutrient stoichiometry can help explain much of their structure and ecological interactions. Here …","https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s11258-018-0833-3&casa_token=ze_WqGPNV7IAAAAA:M6eO48_axTjwM4j32AIJ2CTbss1hwdc6GUmrvIuaUqMN3vYxyUX5WnkoJhGITzVNIe7G_PeUKkvUVa_SDA","https://scholar.google.com/scholar?q=related:20uaL7AiJb8J:scholar.google.com/&scioq=biocrust*%7C%22biological+soil+crust%22+%22nutrient+resorption%22&hl=en&as_sdt=2007"
